WKT	OBJECTID_1	OBJECTID	LOCATIONID	DATE_	HOURLYRATE	TIMELIMIT	EMPTYPOLE	YOKEDPOLE	RSTRCTDAY	RSTRCTTIME	GPSTIME	IKEDIST	IKELAT	IKELONG	IKEALT	TGTLAT	TGTLONG	TGTALT	IKERAWBRG	IKEPITCH	IKEROLL	IKEMAGDEC	EPE	IKEPDOP	IKEGPSFIX	IKEIMAGE	ET_ID	SERIALNUM	CR_ID	RSTRCTDAY2	RSTRCTTIM2	STRCTLEVEL	MBSPACES	TIMELIMIT2	BATTCHGZON	BATTCNGMON
"POINT (-118.47872166988255 34.021000190891101)"	3656	4129	OLY1518	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166374 2009-08-24-15-13-00	0	0	0	0	0	0	0	0	0	0	0	0	3.9824615503	True	 	0	909536	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47840250242275 34.021261580877095)"	3657	4130	OLY1600	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166438 2009-08-24-15-14-04	0	0	0	0	0	0	0	0	0	0	0	0	4.3266615306	True	 	0	904981	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47835061518444 34.021307889244824)"	3658	4131	OLY1602	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166489 2009-08-24-15-14-55	0	0	0	0	0	0	0	0	0	0	0	0	4.6861498055	True	 	0	909515	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.4782427018344 34.0213867612649)"	3659	4133	OLY1606	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166633 2009-08-24-15-17-19	0	0	0	0	0	0	0	0	0	0	0	0	3.9115214431	True	 	0	902614	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.4781909857809 34.021429707959328)"	3660	4134	OLY1608	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166682 2009-08-24-15-18-08	0	0	0	0	0	0	0	0	0	0	0	0	2.7202941017	True	 	0	905347	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47814791912263 34.021465205238684)"	3661	4135	OLY1610	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166723 2009-08-24-15-18-49	0	0	0	0	0	0	0	0	0	0	0	0	2.5238858928	True	 	0	904974	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47800466775479 34.02158141258289)"	3662	4136	OLY1612	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166785 2009-08-24-15-19-51	0	0	0	0	0	0	0	0	0	0	0	0	4.4944410108	True	 	0	902615	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47795670834341 34.021619217265972)"	3663	4137	OLY1614	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166832 2009-08-24-15-20-38	0	0	0	0	0	0	0	0	0	0	0	0	2.5553864678	True	 	0	902627	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.4779160186241 34.021654815940018)"	3664	4138	OLY1616	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 166879 2009-08-24-15-21-25	0	0	0	0	0	0	0	0	0	0	0	0	3.0805843601	True	 	0	902613	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47743192676354 34.022047559054499)"	3665	4139	OLY1700	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904585	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47738140634017 34.022085768509449)"	3666	4140	OLY1702	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	908896	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47733269510124 34.022128535265978)"	3667	4141	OLY1704	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904640	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47728386591284 34.022169993438951)"	3668	4142	OLY1706	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	909144	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47705030406985 34.022352231768927)"	3669	4143	OLY1708	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 167400 2009-08-24-15-30-06	0	0	0	0	0	0	0	0	0	0	0	0	3.7202150475	True	 	0	904644	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47699413203412 34.022394908868804)"	3670	4144	OLY1710	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 167749 2009-08-24-15-35-55	0	0	0	0	0	0	0	0	0	0	0	0	3.1906112267	True	 	0	904593	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47693909185227 34.022440327549283)"	3671	4145	OLY1712	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 167830 2009-08-24-15-37-16	0	0	0	0	0	0	0	0	0	0	0	0	4.0804411526	True	 	0	904642	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47688175823487 34.022493128025772)"	3672	4146	OLY1714	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904592	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47682133536581 34.022545329435779)"	3673	4147	OLY1716	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904643	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47650402660955 34.0227948491342)"	3674	4148	OLY1800	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168176 2009-08-24-15-43-02	0	0	0	0	0	0	0	0	0	0	0	0	3.0870698081	True	 	0	904641	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47644978073586 34.022838575878261)"	3675	4149	OLY1802	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168244 2009-08-24-15-44-10	0	0	0	0	0	0	0	0	0	0	0	0	4.4102154142	True	 	0	909570	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47639669527463 34.022878079731591)"	3676	4150	OLY1804	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168330 2009-08-24-15-45-36	0	0	0	0	0	0	0	0	0	0	0	0	6.2241465278	True	 	0	903735	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.4763462380686 34.022919767529103)"	3677	4151	OLY1806	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168393 2009-08-24-15-46-39	0	0	0	0	0	0	0	0	0	0	0	0	5.2354560451	True	 	0	902654	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47629741320588 34.022960249822155)"	3678	4152	OLY1808	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168578 2009-08-24-15-49-44	0	0	0	0	0	0	0	0	0	0	0	0	4.716990566	True	 	0	905011	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47625594690415 34.022996991441047)"	3679	4153	OLY1810	1236516864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168633 2009-08-24-15-50-39	0	0	0	0	0	0	0	0	0	0	0	0	6.2968245966	True	 	0	904996	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47611346557841 34.023109970501366)"	3680	4154	OLY1812	1236516864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168698 2009-08-24-15-51-44	0	0	0	0	0	0	0	0	0	0	0	0	4.2011903075	True	 	0	906768	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47606004011911 34.023150670983625)"	3681	4155	OLY1814	1236516864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168763 2009-08-24-15-52-49	0	0	0	0	0	0	0	0	0	0	0	0	6.4412731661	True	 	0	906793	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47600620887231 34.023192945320922)"	3682	4156	OLY1816	1236516864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168820 2009-08-24-15-53-46	0	0	0	0	0	0	0	0	0	0	0	0	5.5461698495	True	 	0	906813	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47595379151819 34.023235201438062)"	3683	4157	OLY1818	1236516864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 168867 2009-08-24-15-54-33	0	0	0	0	0	0	0	0	0	0	0	0	5.0249378106	True	 	0	906817	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47589754151036 34.023283980829838)"	3684	4158	OLY1820	1236516864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 169036 2009-08-24-15-57-22	0	0	0	0	0	0	0	0	0	0	0	0	4.2720018727	True	 	0	906769	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.4758657963891 34.023313993692248)"	3685	4159	OLY1822	1236516864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 169089 2009-08-24-15-58-15	0	0	0	0	0	0	0	0	0	0	0	0	3.1780497164	True	 	0	906787	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47555322623016 34.023557759333087)"	3686	4160	OLY1900	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246158 2009-08-25-13-22-47	0	0	0	0	0	0	0	0	0	0	0	0	2.7459060435	True	 	0	904371	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47550709223388 34.023602231721384)"	3687	4161	OLY1902	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246217 2009-08-25-13-23-46	0	0	0	0	0	0	0	0	0	0	0	0	4.8414873748	True	 	0	906755	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47545589403626 34.023643622753823)"	3688	4162	OLY1904	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246273 2009-08-25-13-24-42	0	0	0	0	0	0	0	0	0	0	0	0	5.2201532545	True	 	0	906753	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47540666927566 34.023683237179242)"	3689	4163	OLY1906	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246471 2009-08-25-13-27-59	0	0	0	0	0	0	0	0	0	0	0	0	5.5901699437	True	 	0	907665	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47534911571249 34.02372718019955)"	3690	4164	OLY1908	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246538 2009-08-25-13-29-06	0	0	0	0	0	0	0	0	0	0	0	0	5.9059292241	True	 	0	906746	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47531009770994 34.023761431726001)"	3691	4165	OLY1910	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246590 2009-08-25-13-29-58	0	0	0	0	0	0	0	0	0	0	0	0	2.6870057685	True	 	0	906761	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47516452468211 34.023873445470507)"	3692	4166	OLY1912	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246747 2009-08-25-13-32-36	0	0	0	0	0	0	0	0	0	0	0	0	3.8948684188	True	 	0	906762	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47511640261091 34.023917765962231)"	3693	4167	OLY1914	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246805 2009-08-25-13-33-34	0	0	0	0	0	0	0	0	0	0	0	0	2.7459060435	True	 	0	906748	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47506668893126 34.023959238435161)"	3694	4168	OLY1916	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246853 2009-08-25-13-34-22	0	0	0	0	0	0	0	0	0	0	0	0	2.7459060435	True	 	0	906766	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47501447703698 34.024004668543753)"	3695	4169	OLY1918	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246905 2009-08-25-13-35-14	0	0	0	0	0	0	0	0	0	0	0	0	2.9681644159	True	 	0	906775	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.47497028611076 34.024040187138723)"	3696	4170	OLY1920	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 246953 2009-08-25-13-36-07	0	0	0	0	0	0	0	0	0	0	0	0	2.3853720884	True	 	0	906801	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48110374305085 34.019468546587802)"	3697	4171	OLY1311	1322916864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 247348 2009-08-25-13-42-37	0	0	0	0	0	0	0	0	0	0	0	0	2.4413111231	True	 	0	907660	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48125304736561 34.019344050642765)"	3698	4172	OLY1309	1322916864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 247460 2009-08-25-13-44-29	0	0	0	0	0	0	0	0	0	0	0	0	5.3712196008	True	 	0	907622	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.4813049345118 34.019302734629839)"	3699	4173	OLY1307	1322916864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 247562 2009-08-25-13-46-12	0	0	0	0	0	0	0	0	0	0	0	0	5.2839379254	True	 	0	907639	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48135741800614 34.019259320145245)"	3700	4174	OLY1305	1322916864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 247611 2009-08-25-13-47-00	0	0	0	0	0	0	0	0	0	0	0	0	5.8591808301	True	 	0	902492	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48140786536801 34.019218054004419)"	3701	4175	OLY1303	1322916864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 247675 2009-08-25-13-48-03	0	0	0	0	0	0	0	0	0	0	0	0	5.2839379254	True	 	0	907629	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48145238750949 34.019183247540376)"	3702	4176	OLY1301	1322916864	0.75	9 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 247716 2009-08-25-13-48-45	0	0	0	0	0	0	0	0	0	0	0	0	5.7706152185	True	 	0	907632	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48181349223117 34.018884582060906)"	3703	4177	OLY1219	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	904938	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48186889957833 34.018845316271246)"	3704	4178	OLY1217	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	906675	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.4819215224497 34.018804020495011)"	3705	4179	OLY1215	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	906670	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48197337508681 34.018762091286689)"	3706	4180	OLY1213	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	 	0	0	0	0	0	0	0	0	0	0	0	0	 	 	 	0	906664	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48220022380778 34.018577335084224)"	3707	4182	OLY1209	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248280 2009-08-25-13-58-09	0	0	0	0	0	0	0	0	0	0	0	0	2.5806975801	True	\SD Card\ParkingMeters\Images\parkingMeters2009-08-25-13-58-09A3040605.0118.jpg	0	906635	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48225319013741 34.01853670402587)"	3708	4183	OLY1207	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248343 2009-08-25-13-59-11	0	0	0	0	0	0	0	0	0	0	0	0	5.4708317466	True	\SD Card\ParkingMeters\Images\parkingMeters2009-08-25-13-59-11A3040605.0118.jpg	0	906625	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48230585124728 34.018495346624128)"	3709	4184	OLY1205	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248477 2009-08-25-14-01-26	0	0	0	0	0	0	0	0	0	0	0	0	6.1846584384	True	\SD Card\ParkingMeters\Images\parkingMeters2009-08-25-14-01-26A3040605.0118.jpg	0	906647	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48235707432019 34.018453015877476)"	3710	4185	OLY1203	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248530 2009-08-25-14-02-19	0	0	0	0	0	0	0	0	0	0	0	0	6.1073725938	True	 	0	906672	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48239929913372 34.0184179901539)"	3711	4186	OLY1201	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248586 2009-08-25-14-03-15	0	0	0	0	0	0	0	0	0	0	0	0	5.3823786563	True	 	0	906122	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48277782264169 34.018110486529615)"	3712	4187	OLY1115	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248704 2009-08-25-14-05-12	0	0	0	0	0	0	0	0	0	0	0	0	5.3823786563	True	 	0	906638	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48283030256846 34.0180691548656)"	3713	4188	OLY1113	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248813 2009-08-25-14-07-02	0	0	0	0	0	0	0	0	0	0	0	0	6.2968245966	True	 	0	905105	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48287963099001 34.018024853504564)"	3714	4189	OLY1111	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248873 2009-08-25-14-08-02	0	0	0	0	0	0	0	0	0	0	0	0	5.5803225713	True	 	0	907658	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48292687342492 34.017985118634705)"	3715	4190	OLY1109	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248940 2009-08-25-14-09-09	0	0	0	0	0	0	0	0	0	0	0	0	5.3600373133	True	 	0	907631	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48297491777268 34.01795114856516)"	3716	4191	OLY1107	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 248998 2009-08-25-14-10-07	0	0	0	0	0	0	0	0	0	0	0	0	5.4083269132	True	 	0	907638	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48314397906103 34.017813060800663)"	3717	4192	OLY1105	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249056 2009-08-25-14-11-05	0	0	0	0	0	0	0	0	0	0	0	0	5.1039200621	True	 	0	907650	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48319405039962 34.017772601388081)"	3718	4193	OLY1103	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249104 2009-08-25-14-11-52	0	0	0	0	0	0	0	0	0	0	0	0	5.1039200621	True	 	0	907643	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48324620147409 34.017730264744607)"	3719	4194	OLY1101	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249150 2009-08-25-14-12-39	0	0	0	0	0	0	0	0	0	0	0	0	5.2430906916	True	 	0	907628	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48371227482104 34.017352001296189)"	3720	4195	OLY1019	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249274 2009-08-25-14-14-43	0	0	0	0	0	0	0	0	0	0	0	0	5.0803543184	True	 	0	909890	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48376268752875 34.017312443617719)"	3721	4196	OLY1017	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249324 2009-08-25-14-15-33	0	0	0	0	0	0	0	0	0	0	0	0	5.0803543184	True	 	0	908912	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48381505122546 34.017269529793701)"	3722	4197	OLY1015	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249377 2009-08-25-14-16-26	0	0	0	0	0	0	0	0	0	0	0	0	5.0803543184	True	 	0	907656	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48386590634091 34.017227298146075)"	3723	4198	OLY1013	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249433 2009-08-25-14-17-22	0	0	0	0	0	0	0	0	0	0	0	0	5	True	 	0	907738	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48391959295647 34.017184762126305)"	3724	4199	OLY1011	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249492 2009-08-25-14-18-21	0	0	0	0	0	0	0	0	0	0	0	0	5.0606323716	True	 	0	907649	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48408807171941 34.017046264268266)"	3725	4200	OLY1009	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249561 2009-08-25-14-19-30	0	0	0	0	0	0	0	0	0	0	0	0	5.0606323716	True	 	0	907646	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48414290788766 34.017001669839594)"	3726	4201	OLY1007	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249610 2009-08-25-14-20-19	0	0	0	0	0	0	0	0	0	0	0	0	5.0606323716	True	 	0	906480	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48419268879819 34.016963762522579)"	3727	4202	OLY1005	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249654 2009-08-25-14-21-02	0	0	0	0	0	0	0	0	0	0	0	0	5.0606323716	True	 	0	907654	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48424319122074 34.016920703618318)"	3728	4203	OLY1003	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249705 2009-08-25-14-21-54	0	0	0	0	0	0	0	0	0	0	0	0	4.9819674828	True	 	0	907647	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48428597179603 34.0168869452664)"	3729	4204	OLY1001	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 249783 2009-08-25-14-23-12	0	0	0	0	0	0	0	0	0	0	0	0	5.5	True	 	0	907652	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48469731794019 34.017030342377808)"	3730	4205	10S1631	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 249872 2009-08-25-14-24-41	0	0	0	0	0	0	0	0	0	0	0	0	3.1400636936	True	 	0	907676	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48470221819079 34.017034295770557)"	3731	4206	10S1629	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 249943 2009-08-25-14-25-52	0	0	0	0	0	0	0	0	0	0	0	0	3.1400636936	True	 	0	907679	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48474364807178 34.017070928302267)"	3732	4207	10S1627	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 250026 2009-08-25-14-27-15	0	0	0	0	0	0	0	0	0	0	0	0	2.6907248094	True	 	0	907677	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48474778368613 34.017074458337312)"	3733	4208	10S1625	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 250204 2009-08-25-14-30-13	0	0	0	0	0	0	0	0	0	0	0	0	2.404163056	True	\SD Card\ParkingMeters\Images\parkingMeters2009-08-25-14-30-13A3040605.0118.jpg	0	907634	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48478643218665 34.017108086385988)"	3734	4209	10S1623	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 250295 2009-08-25-14-31-44	0	0	0	0	0	0	0	0	0	0	0	0	2.404163056	True	 	0	907640	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48530618711415 34.017551243090402)"	3735	4210	10S1621	1322916864	0.75	2 hr	F	F	Mon - Sat	9 a.m. - 6 p.m.	1546 250414 2009-08-25-14-33-43	0	0	0	0	0	0	0	0	0	0	0	0	5.2430906916	True	 	0	906641	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48533057006168 34.017570160257492)"	3736	4212	10S1619	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 250537 2009-08-25-14-35-46	0	0	0	0	0	0	0	0	0	0	0	0	3.8587562763	True	 	0	906652	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48533637677117 34.017573776412021)"	3737	4213	10S1617	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 250615 2009-08-25-14-37-03	0	0	0	0	0	0	0	0	0	0	0	0	4.3600458713	True	 	0	906634	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48536977844785 34.01760466757348)"	3738	4214	10S1615	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 250753 2009-08-25-14-39-22	0	0	0	0	0	0	0	0	0	0	0	0	4.8600411521	True	 	0	907250	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48537420340323 34.017608421807914)"	3739	4215	10S1613	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 250827 2009-08-25-14-40-36	0	0	0	0	0	0	0	0	0	0	0	0	5.6727418415	True	 	0	906653	CR22	 	 	0	0	 	BZ07	JULY
"POINT (-118.48541740859785 34.017639497117244)"	3740	4216	10S1611	1322916864	0.75	2 hr	F	T	Mon - Sat	9 a.m. - 6 p.m.	1546 250891 2009-08-25-14-41-40	0	0	0	0	0	0	0	0	0	0	0	0	3.3286633954	True	 	0	906792	CR22	 	 	0	0	 	BZ07	JULY
